service_id,date,exception_type
"MF3-41-825-aus","20251009","2"
"MF3-41-825-aus","20251010","2"
"MF3-41-828-aus","20250721","2"
"MF3-41-828-aus","20250722","2"
"MF3-41-828-aus","20250723","2"
"MF3-41-828-aus","20250724","2"
"MF3-41-828-aus","20250725","2"
"MF3-41-828-aus","20250728","2"
"MF3-41-828-aus","20250729","2"
"MF3-41-828-aus","20250730","2"
"MF3-41-828-aus","20250731","2"
"MF3-41-828-aus","20250801","2"
"MF3-41-828-aus","20250804","2"
"MF3-41-828-aus","20250805","2"
"MF3-41-828-aus","20250806","2"
"MF3-41-828-aus","20250807","2"
"MF3-41-828-aus","20250808","2"
"MF3-41-828-aus","20250811","2"
"MF3-41-828-aus","20250812","2"
"MF3-41-828-aus","20250813","2"
"MF3-41-828-aus","20250814","2"
"MF3-41-828-aus","20250815","2"
"MF3-41-828-aus","20250818","2"
"MF3-41-828-aus","20250819","2"
"MF3-41-828-aus","20250820","2"
"MF3-41-828-aus","20250821","2"
"MF3-41-828-aus","20250822","2"
"MF3-41-828-aus","20250825","2"
"MF3-41-828-aus","20250826","2"
"MF3-41-828-aus","20250827","2"
"MF3-41-828-aus","20250828","2"
"MF3-41-828-aus","20250829","2"
"MF3-41-828-aus","20250901","2"
"MF3-41-828-aus","20250902","2"
"MF3-41-828-aus","20250903","2"
"MF3-41-828-aus","20250904","2"
"MF3-41-828-aus","20250905","2"
"MF3-41-828-aus","20250908","2"
"MF3-41-828-aus","20250909","2"
"MF3-41-828-aus","20250910","2"
"MF3-41-828-aus","20250911","2"
"MF3-41-828-aus","20250912","2"
"MF3-41-828-aus","20250915","2"
"MF3-41-828-aus","20250916","2"
"MF3-41-828-aus","20250917","2"
"MF3-41-828-aus","20250918","2"
"MF3-41-828-aus","20250919","2"
"MF3-41-828-aus","20250922","2"
"MF3-41-828-aus","20250923","2"
"MF3-41-828-aus","20250924","2"
"MF3-41-828-aus","20250925","2"
"MF3-41-828-aus","20250926","2"
"MF3-41-828-aus","20250929","2"
"MF3-41-828-aus","20250930","2"
"MF3-41-828-aus","20251001","2"
"MF3-41-828-aus","20251002","2"
"MF3-41-828-aus","20251003","2"
"MF3-41-828-aus","20251006","2"
"MF3-41-828-aus","20251007","2"
"MF3-41-828-aus","20251008","2"
"MF3-41-828-aus","20251009","2"
"MF3-41-828-aus","20251010","2"
"MF3-41-843-aus","20250721","2"
"MF3-41-843-aus","20250722","2"
"MF3-41-843-aus","20250723","2"
"MF3-41-843-aus","20250724","2"
"MF3-41-843-aus","20250725","2"
"MF3-41-843-aus","20250728","2"
"MF3-41-843-aus","20250729","2"
"MF3-41-843-aus","20250730","2"
"MF3-41-843-aus","20250731","2"
"MF3-41-843-aus","20250801","2"
"MF3-41-843-aus","20250804","2"
"MF3-41-843-aus","20250805","2"
"MF3-41-843-aus","20250806","2"
"MF3-41-843-aus","20250807","2"
"MF3-41-843-aus","20250808","2"
"MF3-41-843-aus","20250811","2"
"MF3-41-843-aus","20250812","2"
"MF3-41-843-aus","20250813","2"
"MF3-41-843-aus","20250814","2"
"MF3-41-843-aus","20250815","2"
"MF3-41-843-aus","20250818","2"
"MF3-41-843-aus","20250819","2"
"MF3-41-843-aus","20250820","2"
"MF3-41-843-aus","20250821","2"
"MF3-41-843-aus","20250822","2"
"MF3-41-843-aus","20250825","2"
"MF3-41-843-aus","20250826","2"
"MF3-41-843-aus","20250827","2"
"MF3-41-843-aus","20250828","2"
"MF3-41-843-aus","20250829","2"
"MF3-41-843-aus","20250901","2"
"MF3-41-843-aus","20250902","2"
"MF3-41-843-aus","20250903","2"
"MF3-41-843-aus","20250904","2"
"MF3-41-843-aus","20250905","2"
"MF3-41-843-aus","20250908","2"
"MF3-41-843-aus","20250909","2"
"MF3-41-843-aus","20250910","2"
"MF3-41-843-aus","20250911","2"
"MF3-41-843-aus","20250912","2"
"MF3-41-843-aus","20250915","2"
"MF3-41-843-aus","20250916","2"
"MF3-41-843-aus","20250917","2"
"MF3-41-843-aus","20250918","2"
"MF3-41-843-aus","20250919","2"
"MF3-41-843-aus","20250922","2"
"MF3-41-843-aus","20250923","2"
"MF3-41-843-aus","20250924","2"
"MF3-41-843-aus","20250925","2"
"MF3-41-843-aus","20250926","2"
"MF3-41-843-aus","20250929","2"
"MF3-41-843-aus","20250930","2"
"MF3-41-843-aus","20251001","2"
"MF3-41-843-aus","20251002","2"
"MF3-41-843-aus","20251003","2"
"MF3-41-843-aus","20251006","2"
"MF3-41-843-aus","20251007","2"
"MF3-41-843-aus","20251008","2"
"MF3-41-843-aus","20251009","2"
"MF3-41-843-aus","20251010","2"
"MF3-41-844-aus","20250721","2"
"MF3-41-844-aus","20250722","2"
"MF3-41-844-aus","20250723","2"
"MF3-41-844-aus","20250724","2"
"MF3-41-844-aus","20250725","2"
"MF3-41-844-aus","20250728","2"
"MF3-41-844-aus","20250729","2"
"MF3-41-844-aus","20250730","2"
"MF3-41-844-aus","20250731","2"
"MF3-41-844-aus","20250801","2"
"MF3-41-844-aus","20250804","2"
"MF3-41-844-aus","20250805","2"
"MF3-41-844-aus","20250806","2"
"MF3-41-844-aus","20250807","2"
"MF3-41-844-aus","20250808","2"
"MF3-41-844-aus","20250811","2"
"MF3-41-844-aus","20250812","2"
"MF3-41-844-aus","20250813","2"
"MF3-41-844-aus","20250814","2"
"MF3-41-844-aus","20250815","2"
"MF3-41-844-aus","20250818","2"
"MF3-41-844-aus","20250819","2"
"MF3-41-844-aus","20250820","2"
"MF3-41-844-aus","20250821","2"
"MF3-41-844-aus","20250822","2"
"MF3-41-844-aus","20250825","2"
"MF3-41-844-aus","20250826","2"
"MF3-41-844-aus","20250827","2"
"MF3-41-844-aus","20250828","2"
"MF3-41-844-aus","20250829","2"
"MF3-41-844-aus","20250901","2"
"MF3-41-844-aus","20250902","2"
"MF3-41-844-aus","20250903","2"
"MF3-41-844-aus","20250904","2"
"MF3-41-844-aus","20250905","2"
"MF3-41-844-aus","20250908","2"
"MF3-41-844-aus","20250909","2"
"MF3-41-844-aus","20250910","2"
"MF3-41-844-aus","20250911","2"
"MF3-41-844-aus","20250912","2"
"MF3-41-844-aus","20250915","2"
"MF3-41-844-aus","20250916","2"
"MF3-41-844-aus","20250917","2"
"MF3-41-844-aus","20250918","2"
"MF3-41-844-aus","20250919","2"
"MF3-41-844-aus","20250922","2"
"MF3-41-844-aus","20250923","2"
"MF3-41-844-aus","20250924","2"
"MF3-41-844-aus","20250925","2"
"MF3-41-844-aus","20250926","2"
"MF3-41-844-aus","20250929","2"
"MF3-41-844-aus","20250930","2"
"MF3-41-844-aus","20251001","2"
"MF3-41-844-aus","20251002","2"
"MF3-41-844-aus","20251003","2"
"MF3-41-844-aus","20251006","2"
"MF3-41-844-aus","20251007","2"
"MF3-41-844-aus","20251008","2"
"MF3-41-844-aus","20251009","2"
"MF3-41-844-aus","20251010","2"
"MF3-41-845-aus","20250721","2"
"MF3-41-845-aus","20250722","2"
"MF3-41-845-aus","20250723","2"
"MF3-41-845-aus","20250724","2"
"MF3-41-845-aus","20250725","2"
"MF3-41-845-aus","20250728","2"
"MF3-41-845-aus","20250729","2"
"MF3-41-845-aus","20250730","2"
"MF3-41-845-aus","20250731","2"
"MF3-41-845-aus","20250801","2"
"MF3-41-845-aus","20250804","2"
"MF3-41-845-aus","20250805","2"
"MF3-41-845-aus","20250806","2"
"MF3-41-845-aus","20250807","2"
"MF3-41-845-aus","20250808","2"
"MF3-41-845-aus","20250811","2"
"MF3-41-845-aus","20250812","2"
"MF3-41-845-aus","20250813","2"
"MF3-41-845-aus","20250814","2"
"MF3-41-845-aus","20250815","2"
"MF3-41-845-aus","20250818","2"
"MF3-41-845-aus","20250819","2"
"MF3-41-845-aus","20250820","2"
"MF3-41-845-aus","20250821","2"
"MF3-41-845-aus","20250822","2"
"MF3-41-845-aus","20250825","2"
"MF3-41-845-aus","20250826","2"
"MF3-41-845-aus","20250827","2"
"MF3-41-845-aus","20250828","2"
"MF3-41-845-aus","20250829","2"
"MF3-41-845-aus","20250901","2"
"MF3-41-845-aus","20250902","2"
"MF3-41-845-aus","20250903","2"
"MF3-41-845-aus","20250904","2"
"MF3-41-845-aus","20250905","2"
"MF3-41-845-aus","20250908","2"
"MF3-41-845-aus","20250909","2"
"MF3-41-845-aus","20250910","2"
"MF3-41-845-aus","20250911","2"
"MF3-41-845-aus","20250912","2"
"MF3-41-845-aus","20250915","2"
"MF3-41-845-aus","20250916","2"
"MF3-41-845-aus","20250917","2"
"MF3-41-845-aus","20250918","2"
"MF3-41-845-aus","20250919","2"
"MF3-41-845-aus","20250922","2"
"MF3-41-845-aus","20250923","2"
"MF3-41-845-aus","20250924","2"
"MF3-41-845-aus","20250925","2"
"MF3-41-845-aus","20250926","2"
"MF3-41-845-aus","20250929","2"
"MF3-41-845-aus","20250930","2"
"MF3-41-845-aus","20251001","2"
"MF3-41-845-aus","20251002","2"
"MF3-41-845-aus","20251003","2"
"MF3-41-845-aus","20251006","2"
"MF3-41-845-aus","20251007","2"
"MF3-41-845-aus","20251008","2"
"MF3-41-845-aus","20251009","2"
"MF3-41-845-aus","20251010","2"
"MF3-41-848-aus","20250721","2"
"MF3-41-848-aus","20250722","2"
"MF3-41-848-aus","20250723","2"
"MF3-41-848-aus","20250724","2"
"MF3-41-848-aus","20250725","2"
"MF3-41-848-aus","20250728","2"
"MF3-41-848-aus","20250729","2"
"MF3-41-848-aus","20250730","2"
"MF3-41-848-aus","20250731","2"
"MF3-41-848-aus","20250801","2"
"MF3-41-848-aus","20250804","2"
"MF3-41-848-aus","20250805","2"
"MF3-41-848-aus","20250806","2"
"MF3-41-848-aus","20250807","2"
"MF3-41-848-aus","20250808","2"
"MF3-41-848-aus","20250811","2"
"MF3-41-848-aus","20250812","2"
"MF3-41-848-aus","20250813","2"
"MF3-41-848-aus","20250814","2"
"MF3-41-848-aus","20250815","2"
"MF3-41-848-aus","20250818","2"
"MF3-41-848-aus","20250819","2"
"MF3-41-848-aus","20250820","2"
"MF3-41-848-aus","20250821","2"
"MF3-41-848-aus","20250822","2"
"MF3-41-848-aus","20250825","2"
"MF3-41-848-aus","20250826","2"
"MF3-41-848-aus","20250827","2"
"MF3-41-848-aus","20250828","2"
"MF3-41-848-aus","20250829","2"
"MF3-41-848-aus","20250901","2"
"MF3-41-848-aus","20250902","2"
"MF3-41-848-aus","20250903","2"
"MF3-41-848-aus","20250904","2"
"MF3-41-848-aus","20250905","2"
"MF3-41-848-aus","20250908","2"
"MF3-41-848-aus","20250909","2"
"MF3-41-848-aus","20250910","2"
"MF3-41-848-aus","20250911","2"
"MF3-41-848-aus","20250912","2"
"MF3-41-848-aus","20250915","2"
"MF3-41-848-aus","20250916","2"
"MF3-41-848-aus","20250917","2"
"MF3-41-848-aus","20250918","2"
"MF3-41-848-aus","20250919","2"
"MF3-41-848-aus","20250922","2"
"MF3-41-848-aus","20250923","2"
"MF3-41-848-aus","20250924","2"
"MF3-41-848-aus","20250925","2"
"MF3-41-848-aus","20250926","2"
"MF3-41-848-aus","20250929","2"
"MF3-41-848-aus","20250930","2"
"MF3-41-848-aus","20251001","2"
"MF3-41-848-aus","20251002","2"
"MF3-41-848-aus","20251003","2"
"MF3-41-848-aus","20251006","2"
"MF3-41-848-aus","20251007","2"
"MF3-41-848-aus","20251008","2"
"MF3-41-848-aus","20251009","2"
"MF3-41-848-aus","20251010","2"
"MF3-41-850-aus","20250721","2"
"MF3-41-850-aus","20250722","2"
"MF3-41-850-aus","20250723","2"
"MF3-41-850-aus","20250724","2"
"MF3-41-850-aus","20250725","2"
"MF3-41-850-aus","20250728","2"
"MF3-41-850-aus","20250729","2"
"MF3-41-850-aus","20250730","2"
"MF3-41-850-aus","20250731","2"
"MF3-41-850-aus","20250801","2"
"MF3-41-850-aus","20250804","2"
"MF3-41-850-aus","20250805","2"
"MF3-41-850-aus","20250806","2"
"MF3-41-850-aus","20250807","2"
"MF3-41-850-aus","20250808","2"
"MF3-41-850-aus","20250811","2"
"MF3-41-850-aus","20250812","2"
"MF3-41-850-aus","20250813","2"
"MF3-41-850-aus","20250814","2"
"MF3-41-850-aus","20250815","2"
"MF3-41-850-aus","20250818","2"
"MF3-41-850-aus","20250819","2"
"MF3-41-850-aus","20250820","2"
"MF3-41-850-aus","20250821","2"
"MF3-41-850-aus","20250822","2"
"MF3-41-850-aus","20250825","2"
"MF3-41-850-aus","20250826","2"
"MF3-41-850-aus","20250827","2"
"MF3-41-850-aus","20250828","2"
"MF3-41-850-aus","20250829","2"
"MF3-41-850-aus","20250901","2"
"MF3-41-850-aus","20250902","2"
"MF3-41-850-aus","20250903","2"
"MF3-41-850-aus","20250904","2"
"MF3-41-850-aus","20250905","2"
"MF3-41-850-aus","20250908","2"
"MF3-41-850-aus","20250909","2"
"MF3-41-850-aus","20250910","2"
"MF3-41-850-aus","20250911","2"
"MF3-41-850-aus","20250912","2"
"MF3-41-850-aus","20250915","2"
"MF3-41-850-aus","20250916","2"
"MF3-41-850-aus","20250917","2"
"MF3-41-850-aus","20250918","2"
"MF3-41-850-aus","20250919","2"
"MF3-41-850-aus","20250922","2"
"MF3-41-850-aus","20250923","2"
"MF3-41-850-aus","20250924","2"
"MF3-41-850-aus","20250925","2"
"MF3-41-850-aus","20250926","2"
"MF3-41-850-aus","20250929","2"
"MF3-41-850-aus","20250930","2"
"MF3-41-850-aus","20251001","2"
"MF3-41-850-aus","20251002","2"
"MF3-41-850-aus","20251003","2"
"MF3-41-850-aus","20251006","2"
"MF3-41-850-aus","20251007","2"
"MF3-41-850-aus","20251008","2"
"MF3-41-850-aus","20251009","2"
"MF3-41-850-aus","20251010","2"
"MF3-41-857-aus","20250721","2"
"MF3-41-857-aus","20250722","2"
"MF3-41-857-aus","20250723","2"
"MF3-41-857-aus","20250724","2"
"MF3-41-857-aus","20250725","2"
"MF3-41-857-aus","20250728","2"
"MF3-41-857-aus","20250729","2"
"MF3-41-857-aus","20250730","2"
"MF3-41-857-aus","20250731","2"
"MF3-41-857-aus","20250801","2"
"MF3-41-857-aus","20250804","2"
"MF3-41-857-aus","20250805","2"
"MF3-41-857-aus","20250806","2"
"MF3-41-857-aus","20250807","2"
"MF3-41-857-aus","20250808","2"
"MF3-41-857-aus","20250811","2"
"MF3-41-857-aus","20250812","2"
"MF3-41-857-aus","20250813","2"
"MF3-41-857-aus","20250814","2"
"MF3-41-857-aus","20250815","2"
"MF3-41-857-aus","20250818","2"
"MF3-41-857-aus","20250819","2"
"MF3-41-857-aus","20250820","2"
"MF3-41-857-aus","20250821","2"
"MF3-41-857-aus","20250822","2"
"MF3-41-857-aus","20250825","2"
"MF3-41-857-aus","20250826","2"
"MF3-41-857-aus","20250827","2"
"MF3-41-857-aus","20250828","2"
"MF3-41-857-aus","20250829","2"
"MF3-41-857-aus","20250901","2"
"MF3-41-857-aus","20250902","2"
"MF3-41-857-aus","20250903","2"
"MF3-41-857-aus","20250904","2"
"MF3-41-857-aus","20250905","2"
"MF3-41-857-aus","20250908","2"
"MF3-41-857-aus","20250909","2"
"MF3-41-857-aus","20250910","2"
"MF3-41-857-aus","20250911","2"
"MF3-41-857-aus","20250912","2"
"MF3-41-857-aus","20250915","2"
"MF3-41-857-aus","20250916","2"
"MF3-41-857-aus","20250917","2"
"MF3-41-857-aus","20250918","2"
"MF3-41-857-aus","20250919","2"
"MF3-41-857-aus","20250922","2"
"MF3-41-857-aus","20250923","2"
"MF3-41-857-aus","20250924","2"
"MF3-41-857-aus","20250925","2"
"MF3-41-857-aus","20250926","2"
"MF3-41-857-aus","20250929","2"
"MF3-41-857-aus","20250930","2"
"MF3-41-857-aus","20251001","2"
"MF3-41-857-aus","20251002","2"
"MF3-41-857-aus","20251003","2"
"MF3-41-857-aus","20251006","2"
"MF3-41-857-aus","20251007","2"
"MF3-41-857-aus","20251008","2"
"MF3-41-857-aus","20251009","2"
"MF3-41-857-aus","20251010","2"
"MF3-41-858-aus","20250721","2"
"MF3-41-858-aus","20250722","2"
"MF3-41-858-aus","20250723","2"
"MF3-41-858-aus","20250724","2"
"MF3-41-858-aus","20250725","2"
"MF3-41-858-aus","20250728","2"
"MF3-41-858-aus","20250729","2"
"MF3-41-858-aus","20250730","2"
"MF3-41-858-aus","20250731","2"
"MF3-41-858-aus","20250801","2"
"MF3-41-858-aus","20250804","2"
"MF3-41-858-aus","20250805","2"
"MF3-41-858-aus","20250806","2"
"MF3-41-858-aus","20250807","2"
"MF3-41-858-aus","20250808","2"
"MF3-41-858-aus","20250811","2"
"MF3-41-858-aus","20250812","2"
"MF3-41-858-aus","20250813","2"
"MF3-41-858-aus","20250814","2"
"MF3-41-858-aus","20250815","2"
"MF3-41-858-aus","20250818","2"
"MF3-41-858-aus","20250819","2"
"MF3-41-858-aus","20250820","2"
"MF3-41-858-aus","20250821","2"
"MF3-41-858-aus","20250822","2"
"MF3-41-858-aus","20250825","2"
"MF3-41-858-aus","20250826","2"
"MF3-41-858-aus","20250827","2"
"MF3-41-858-aus","20250828","2"
"MF3-41-858-aus","20250829","2"
"MF3-41-858-aus","20250901","2"
"MF3-41-858-aus","20250902","2"
"MF3-41-858-aus","20250903","2"
"MF3-41-858-aus","20250904","2"
"MF3-41-858-aus","20250905","2"
"MF3-41-858-aus","20250908","2"
"MF3-41-858-aus","20250909","2"
"MF3-41-858-aus","20250910","2"
"MF3-41-858-aus","20250911","2"
"MF3-41-858-aus","20250912","2"
"MF3-41-858-aus","20250915","2"
"MF3-41-858-aus","20250916","2"
"MF3-41-858-aus","20250917","2"
"MF3-41-858-aus","20250918","2"
"MF3-41-858-aus","20250919","2"
"MF3-41-858-aus","20250922","2"
"MF3-41-858-aus","20250923","2"
"MF3-41-858-aus","20250924","2"
"MF3-41-858-aus","20250925","2"
"MF3-41-858-aus","20250926","2"
"MF3-41-858-aus","20250929","2"
"MF3-41-858-aus","20250930","2"
"MF3-41-858-aus","20251001","2"
"MF3-41-858-aus","20251002","2"
"MF3-41-858-aus","20251003","2"
"MF3-41-858-aus","20251006","2"
"MF3-41-858-aus","20251007","2"
"MF3-41-858-aus","20251008","2"
"MF3-41-858-aus","20251009","2"
"MF3-41-858-aus","20251010","2"
"MF3-41-861-aus","20250721","2"
"MF3-41-861-aus","20250722","2"
"MF3-41-861-aus","20250723","2"
"MF3-41-861-aus","20250724","2"
"MF3-41-861-aus","20250725","2"
"MF3-41-861-aus","20250728","2"
"MF3-41-861-aus","20250729","2"
"MF3-41-861-aus","20250730","2"
"MF3-41-861-aus","20250731","2"
"MF3-41-861-aus","20250801","2"
"MF3-41-861-aus","20250804","2"
"MF3-41-861-aus","20250805","2"
"MF3-41-861-aus","20250806","2"
"MF3-41-861-aus","20250807","2"
"MF3-41-861-aus","20250808","2"
"MF3-41-861-aus","20250811","2"
"MF3-41-861-aus","20250812","2"
"MF3-41-861-aus","20250813","2"
"MF3-41-861-aus","20250814","2"
"MF3-41-861-aus","20250815","2"
"MF3-41-861-aus","20250818","2"
"MF3-41-861-aus","20250819","2"
"MF3-41-861-aus","20250820","2"
"MF3-41-861-aus","20250821","2"
"MF3-41-861-aus","20250822","2"
"MF3-41-861-aus","20250825","2"
"MF3-41-861-aus","20250826","2"
"MF3-41-861-aus","20250827","2"
"MF3-41-861-aus","20250828","2"
"MF3-41-861-aus","20250829","2"
"MF3-41-861-aus","20250901","2"
"MF3-41-861-aus","20250902","2"
"MF3-41-861-aus","20250903","2"
"MF3-41-861-aus","20250904","2"
"MF3-41-861-aus","20250905","2"
"MF3-41-861-aus","20250908","2"
"MF3-41-861-aus","20250909","2"
"MF3-41-861-aus","20250910","2"
"MF3-41-861-aus","20250911","2"
"MF3-41-861-aus","20250912","2"
"MF3-41-861-aus","20250915","2"
"MF3-41-861-aus","20250916","2"
"MF3-41-861-aus","20250917","2"
"MF3-41-861-aus","20250918","2"
"MF3-41-861-aus","20250919","2"
"MF3-41-861-aus","20250922","2"
"MF3-41-861-aus","20250923","2"
"MF3-41-861-aus","20250924","2"
"MF3-41-861-aus","20250925","2"
"MF3-41-861-aus","20250926","2"
"MF3-41-861-aus","20250929","2"
"MF3-41-861-aus","20250930","2"
"MF3-41-861-aus","20251001","2"
"MF3-41-861-aus","20251002","2"
"MF3-41-861-aus","20251003","2"
"MF3-41-861-aus","20251006","2"
"MF3-41-861-aus","20251007","2"
"MF3-41-861-aus","20251008","2"
"MF3-41-861-aus","20251009","2"
"MF3-41-861-aus","20251010","2"
"MF3-41-862-aus","20250721","2"
"MF3-41-862-aus","20250722","2"
"MF3-41-862-aus","20250723","2"
"MF3-41-862-aus","20250724","2"
"MF3-41-862-aus","20250725","2"
"MF3-41-862-aus","20250728","2"
"MF3-41-862-aus","20250729","2"
"MF3-41-862-aus","20250730","2"
"MF3-41-862-aus","20250731","2"
"MF3-41-862-aus","20250801","2"
"MF3-41-862-aus","20250804","2"
"MF3-41-862-aus","20250805","2"
"MF3-41-862-aus","20250806","2"
"MF3-41-862-aus","20250807","2"
"MF3-41-862-aus","20250808","2"
"MF3-41-862-aus","20250811","2"
"MF3-41-862-aus","20250812","2"
"MF3-41-862-aus","20250813","2"
"MF3-41-862-aus","20250814","2"
"MF3-41-862-aus","20250815","2"
"MF3-41-862-aus","20250818","2"
"MF3-41-862-aus","20250819","2"
"MF3-41-862-aus","20250820","2"
"MF3-41-862-aus","20250821","2"
"MF3-41-862-aus","20250822","2"
"MF3-41-862-aus","20250825","2"
"MF3-41-862-aus","20250826","2"
"MF3-41-862-aus","20250827","2"
"MF3-41-862-aus","20250828","2"
"MF3-41-862-aus","20250829","2"
"MF3-41-862-aus","20250901","2"
"MF3-41-862-aus","20250902","2"
"MF3-41-862-aus","20250903","2"
"MF3-41-862-aus","20250904","2"
"MF3-41-862-aus","20250905","2"
"MF3-41-862-aus","20250908","2"
"MF3-41-862-aus","20250909","2"
"MF3-41-862-aus","20250910","2"
"MF3-41-862-aus","20250911","2"
"MF3-41-862-aus","20250912","2"
"MF3-41-862-aus","20250915","2"
"MF3-41-862-aus","20250916","2"
"MF3-41-862-aus","20250917","2"
"MF3-41-862-aus","20250918","2"
"MF3-41-862-aus","20250919","2"
"MF3-41-862-aus","20250922","2"
"MF3-41-862-aus","20250923","2"
"MF3-41-862-aus","20250924","2"
"MF3-41-862-aus","20250925","2"
"MF3-41-862-aus","20250926","2"
"MF3-41-862-aus","20250929","2"
"MF3-41-862-aus","20250930","2"
"MF3-41-862-aus","20251001","2"
"MF3-41-862-aus","20251002","2"
"MF3-41-862-aus","20251003","2"
"MF3-41-862-aus","20251006","2"
"MF3-41-862-aus","20251007","2"
"MF3-41-862-aus","20251008","2"
"MF3-41-862-aus","20251009","2"
"MF3-41-862-aus","20251010","2"
"MF3-41-863-aus","20250721","2"
"MF3-41-863-aus","20250722","2"
"MF3-41-863-aus","20250723","2"
"MF3-41-863-aus","20250724","2"
"MF3-41-863-aus","20250725","2"
"MF3-41-863-aus","20250728","2"
"MF3-41-863-aus","20250729","2"
"MF3-41-863-aus","20250730","2"
"MF3-41-863-aus","20250731","2"
"MF3-41-863-aus","20250801","2"
"MF3-41-863-aus","20250804","2"
"MF3-41-863-aus","20250805","2"
"MF3-41-863-aus","20250806","2"
"MF3-41-863-aus","20250807","2"
"MF3-41-863-aus","20250808","2"
"MF3-41-863-aus","20250811","2"
"MF3-41-863-aus","20250812","2"
"MF3-41-863-aus","20250813","2"
"MF3-41-863-aus","20250814","2"
"MF3-41-863-aus","20250815","2"
"MF3-41-863-aus","20250818","2"
"MF3-41-863-aus","20250819","2"
"MF3-41-863-aus","20250820","2"
"MF3-41-863-aus","20250821","2"
"MF3-41-863-aus","20250822","2"
"MF3-41-863-aus","20250825","2"
"MF3-41-863-aus","20250826","2"
"MF3-41-863-aus","20250827","2"
"MF3-41-863-aus","20250828","2"
"MF3-41-863-aus","20250829","2"
"MF3-41-863-aus","20250901","2"
"MF3-41-863-aus","20250902","2"
"MF3-41-863-aus","20250903","2"
"MF3-41-863-aus","20250904","2"
"MF3-41-863-aus","20250905","2"
"MF3-41-863-aus","20250908","2"
"MF3-41-863-aus","20250909","2"
"MF3-41-863-aus","20250910","2"
"MF3-41-863-aus","20250911","2"
"MF3-41-863-aus","20250912","2"
"MF3-41-863-aus","20250915","2"
"MF3-41-863-aus","20250916","2"
"MF3-41-863-aus","20250917","2"
"MF3-41-863-aus","20250918","2"
"MF3-41-863-aus","20250919","2"
"MF3-41-863-aus","20250922","2"
"MF3-41-863-aus","20250923","2"
"MF3-41-863-aus","20250924","2"
"MF3-41-863-aus","20250925","2"
"MF3-41-863-aus","20250926","2"
"MF3-41-863-aus","20250929","2"
"MF3-41-863-aus","20250930","2"
"MF3-41-863-aus","20251001","2"
"MF3-41-863-aus","20251002","2"
"MF3-41-863-aus","20251003","2"
"MF3-41-863-aus","20251006","2"
"MF3-41-863-aus","20251007","2"
"MF3-41-863-aus","20251008","2"
"MF3-41-863-aus","20251009","2"
"MF3-41-863-aus","20251010","2"
"MF3-41-885-aus","20250721","2"
"MF3-41-885-aus","20250722","2"
"MF3-41-885-aus","20250723","2"
"MF3-41-885-aus","20250724","2"
"MF3-41-885-aus","20250725","2"
"MF3-41-885-aus","20250728","2"
"MF3-41-885-aus","20250729","2"
"MF3-41-885-aus","20250730","2"
"MF3-41-885-aus","20250731","2"
"MF3-41-885-aus","20250801","2"
"MF3-41-885-aus","20250804","2"
"MF3-41-885-aus","20250805","2"
"MF3-41-885-aus","20250806","2"
"MF3-41-885-aus","20250807","2"
"MF3-41-885-aus","20250808","2"
"MF3-41-885-aus","20250811","2"
"MF3-41-885-aus","20250812","2"
"MF3-41-885-aus","20250813","2"
"MF3-41-885-aus","20250814","2"
"MF3-41-885-aus","20250815","2"
"MF3-41-885-aus","20250818","2"
"MF3-41-885-aus","20250819","2"
"MF3-41-885-aus","20250820","2"
"MF3-41-885-aus","20250821","2"
"MF3-41-885-aus","20250822","2"
"MF3-41-885-aus","20250825","2"
"MF3-41-885-aus","20250826","2"
"MF3-41-885-aus","20250827","2"
"MF3-41-885-aus","20250828","2"
"MF3-41-885-aus","20250829","2"
"MF3-41-885-aus","20250901","2"
"MF3-41-885-aus","20250902","2"
"MF3-41-885-aus","20250903","2"
"MF3-41-885-aus","20250904","2"
"MF3-41-885-aus","20250905","2"
"MF3-41-885-aus","20250908","2"
"MF3-41-885-aus","20250909","2"
"MF3-41-885-aus","20250910","2"
"MF3-41-885-aus","20250911","2"
"MF3-41-885-aus","20250912","2"
"MF3-41-885-aus","20250915","2"
"MF3-41-885-aus","20250916","2"
"MF3-41-885-aus","20250917","2"
"MF3-41-885-aus","20250918","2"
"MF3-41-885-aus","20250919","2"
"MF3-41-885-aus","20250922","2"
"MF3-41-885-aus","20250923","2"
"MF3-41-885-aus","20250924","2"
"MF3-41-885-aus","20250925","2"
"MF3-41-885-aus","20250926","2"
"MF3-41-885-aus","20250929","2"
"MF3-41-885-aus","20250930","2"
"MF3-41-885-aus","20251001","2"
"MF3-41-885-aus","20251002","2"
"MF3-41-885-aus","20251003","2"
"MF3-41-885-aus","20251006","2"
"MF3-41-885-aus","20251007","2"
"MF3-41-885-aus","20251008","2"
"MF3-41-885-aus","20251009","2"
"MF3-41-885-aus","20251010","2"
"MF3-41-900-aus","20250721","2"
"MF3-41-900-aus","20250722","2"
"MF3-41-900-aus","20250723","2"
"MF3-41-900-aus","20250724","2"
"MF3-41-900-aus","20250725","2"
"MF3-41-900-aus","20250728","2"
"MF3-41-900-aus","20250729","2"
"MF3-41-900-aus","20250730","2"
"MF3-41-900-aus","20250731","2"
"MF3-41-900-aus","20250801","2"
"MF3-41-900-aus","20250804","2"
"MF3-41-900-aus","20250805","2"
"MF3-41-900-aus","20250806","2"
"MF3-41-900-aus","20250807","2"
