trip_id	stop_sequence	route_id	direction_id	service_id	trip_headsign	stop_name	stop_id	stop_lat	stop_lon	departure_time
14-281--1-MF15-281620	2	14-281-aus-1	1	MF15-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	13:53:00
14-281--1-MF15-281621	1	14-281-aus-1	1	MF15-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	14:20:00
14-281--1-MF15-281621	3	14-281-aus-1	1	MF15-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	14:24:00
14-281--1-MF15-281621	2	14-281-aus-1	1	MF15-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	14:23:00
14-281--1-MF15-281622	1	14-281-aus-1	1	MF15-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	14:57:00
14-281--1-MF15-281622	3	14-281-aus-1	1	MF15-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	15:01:00
14-281--1-MF15-281622	2	14-281-aus-1	1	MF15-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	15:00:00
14-281--1-MF15-281623	1	14-281-aus-1	1	MF15-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	15:31:00
14-281--1-MF15-281623	3	14-281-aus-1	1	MF15-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	15:35:00
14-281--1-MF15-281623	2	14-281-aus-1	1	MF15-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	15:34:00
14-281--1-MF15-281624	1	14-281-aus-1	1	MF15-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	16:04:00
14-281--1-MF15-281624	3	14-281-aus-1	1	MF15-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	16:08:00
14-281--1-MF15-281624	2	14-281-aus-1	1	MF15-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	16:07:00
14-281--1-MF15-281625	1	14-281-aus-1	1	MF15-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	16:34:00
14-281--1-MF15-281625	3	14-281-aus-1	1	MF15-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	16:38:00
14-281--1-MF15-281625	2	14-281-aus-1	1	MF15-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	16:37:00
14-281--1-MF15-281626	1	14-281-aus-1	1	MF15-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	17:04:00
14-281--1-MF15-281626	3	14-281-aus-1	1	MF15-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	17:08:00
14-281--1-MF15-281626	2	14-281-aus-1	1	MF15-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	17:07:00
14-281--1-MF15-281627	1	14-281-aus-1	1	MF15-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	17:34:00
14-281--1-MF15-281627	3	14-281-aus-1	1	MF15-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	17:38:00
14-281--1-MF15-281627	2	14-281-aus-1	1	MF15-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	17:37:00
14-281--1-MF15-281628	1	14-281-aus-1	1	MF15-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	18:04:00
14-281--1-MF15-281628	3	14-281-aus-1	1	MF15-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	18:08:00
14-281--1-MF15-281628	2	14-281-aus-1	1	MF15-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	18:07:00
14-281--1-MF15-281629	1	14-281-aus-1	1	MF15-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	18:34:00
14-281--1-MF15-281629	3	14-281-aus-1	1	MF15-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	18:38:00
14-281--1-MF15-281629	2	14-281-aus-1	1	MF15-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	18:37:00
14-281--1-MF15-281630	1	14-281-aus-1	1	MF15-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	19:06:00
14-281--1-MF15-281630	3	14-281-aus-1	1	MF15-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	19:10:00
14-281--1-MF15-281630	2	14-281-aus-1	1	MF15-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	19:09:00
14-281--1-MF15-281827	30	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	8:08:00
14-281--1-MF15-281827	27	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	8:02:00
14-281--1-MF15-281827	29	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	8:04:00
14-281--1-MF15-281828	30	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	8:34:00
14-281--1-MF15-281828	27	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	8:28:00
14-281--1-MF15-281828	29	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	8:30:00
14-281--1-MF15-281829	30	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	8:54:00
14-281--1-MF15-281829	27	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	8:48:00
14-281--1-MF15-281829	29	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	8:50:00
14-281--1-MF15-281830	30	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	9:22:00
14-281--1-MF15-281830	27	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	9:16:00
14-281--1-MF15-281830	29	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	9:18:00
14-281--1-MF15-281831	30	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	9:45:00
14-281--1-MF15-281831	27	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	9:40:00
14-281--1-MF15-281831	29	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	9:41:00
14-281--1-MF15-281832	30	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	10:15:00
14-281--1-MF15-281832	27	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	10:10:00
14-281--1-MF15-281832	29	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	10:11:00
14-281--1-MF15-281833	30	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	10:45:00
14-281--1-MF15-281833	27	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	10:40:00
14-281--1-MF15-281833	29	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	10:41:00
14-281--1-MF15-281834	30	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	11:14:00
14-281--1-MF15-281834	27	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	11:09:00
14-281--1-MF15-281834	29	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	11:10:00
14-281--1-MF15-281835	30	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	11:44:00
14-281--1-MF15-281835	27	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	11:39:00
14-281--1-MF15-281835	29	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	11:40:00
14-281--1-MF15-281836	30	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	12:15:00
14-281--1-MF15-281836	27	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	12:10:00
14-281--1-MF15-281836	29	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	12:11:00
14-281--1-MF15-281837	30	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	12:45:00
14-281--1-MF15-281837	27	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	12:40:00
14-281--1-MF15-281837	29	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	12:41:00
14-281--1-MF15-281838	30	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	13:15:00
14-281--1-MF15-281838	27	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	13:10:00
14-281--1-MF15-281838	29	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	13:11:00
14-281--1-MF15-281839	30	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	13:45:00
14-281--1-MF15-281839	27	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	13:40:00
14-281--1-MF15-281839	29	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	13:41:00
14-281--1-MF15-281840	30	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	14:15:00
14-281--1-MF15-281840	27	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	14:10:00
14-281--1-MF15-281840	29	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	14:11:00
14-281--1-MF15-281841	30	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	14:45:00
14-281--1-MF15-281841	27	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	14:39:00
14-281--1-MF15-281841	29	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	14:41:00
14-281--1-MF15-281842	30	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	15:14:00
14-281--1-MF15-281842	27	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	15:09:00
14-281--1-MF15-281842	29	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	15:10:00
14-281--1-MF15-281843	30	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	15:42:00
14-281--1-MF15-281843	27	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	15:37:00
14-281--1-MF15-281843	29	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	15:38:00
14-281--1-MF15-281844	30	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	16:16:00
14-281--1-MF15-281844	27	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	16:10:00
14-281--1-MF15-281844	29	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	16:12:00
14-281--1-MF15-281845	30	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	16:46:00
14-281--1-MF15-281845	27	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	16:40:00
14-281--1-MF15-281845	29	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	16:42:00
14-281--1-MF15-281846	30	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	17:18:00
14-281--1-MF15-281846	27	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	17:12:00
14-281--1-MF15-281846	29	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	17:14:00
14-281--1-MF15-281847	30	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	17:48:00
14-281--1-MF15-281847	27	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	17:42:00
14-281--1-MF15-281847	29	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	17:44:00
14-281--1-MF15-281848	30	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	18:17:00
14-281--1-MF15-281848	27	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	18:11:00
14-281--1-MF15-281848	29	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	18:13:00
14-281--1-MF15-281849	30	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	18:47:00
14-281--1-MF15-281849	27	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	18:41:00
14-281--1-MF15-281849	29	14-281-aus-1	0	MF15-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	18:43:00
14-281--1-MF6-281006	30	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	8:08:00
14-281--1-MF6-281006	27	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	8:02:00
14-281--1-MF6-281006	29	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	8:04:00
14-281--1-MF6-281008	30	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	8:34:00
14-281--1-MF6-281008	27	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	8:28:00
14-281--1-MF6-281008	29	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	8:30:00
14-281--1-MF6-281009	1	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	8:39:00
14-281--1-MF6-281009	3	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	8:42:00
14-281--1-MF6-281009	2	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	8:42:00
14-281--1-MF6-281010	30	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	8:54:00
14-281--1-MF6-281010	27	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	8:48:00
14-281--1-MF6-281010	29	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	8:50:00
14-281--1-MF6-281012	30	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	9:22:00
14-281--1-MF6-281012	27	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	9:16:00
14-281--1-MF6-281012	29	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	9:18:00
14-281--1-MF6-281013	1	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	9:04:00
14-281--1-MF6-281013	3	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	9:07:00
14-281--1-MF6-281013	2	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	9:07:00
14-281--1-MF6-281014	30	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	9:45:00
14-281--1-MF6-281014	27	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	9:40:00
14-281--1-MF6-281014	29	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	9:41:00
14-281--1-MF6-281015	1	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	9:31:00
14-281--1-MF6-281015	3	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	9:34:00
14-281--1-MF6-281015	2	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	9:34:00
14-281--1-MF6-281016	30	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	10:15:00
14-281--1-MF6-281016	27	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	10:10:00
14-281--1-MF6-281016	29	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	10:11:00
14-281--1-MF6-281017	1	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	9:53:00
14-281--1-MF6-281017	3	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	9:56:00
14-281--1-MF6-281017	2	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	9:56:00
14-281--1-MF6-281018	30	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	10:45:00
14-281--1-MF6-281018	27	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	10:40:00
14-281--1-MF6-281018	29	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	10:41:00
14-281--1-MF6-281019	1	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	10:21:00
14-281--1-MF6-281019	3	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	10:24:00
14-281--1-MF6-281019	2	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	10:24:00
14-281--1-MF6-281020	30	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	11:14:00
14-281--1-MF6-281020	27	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	11:09:00
14-281--1-MF6-281020	29	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	11:10:00
14-281--1-MF6-281021	1	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	10:50:00
14-281--1-MF6-281021	3	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	10:53:00
14-281--1-MF6-281021	2	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	10:53:00
14-281--1-MF6-281022	30	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	11:44:00
14-281--1-MF6-281022	27	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	11:39:00
14-281--1-MF6-281022	29	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	11:40:00
14-281--1-MF6-281023	1	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	11:20:00
14-281--1-MF6-281023	3	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	11:24:00
14-281--1-MF6-281023	2	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	11:23:00
14-281--1-MF6-281024	30	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	12:15:00
14-281--1-MF6-281024	27	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	12:10:00
14-281--1-MF6-281024	29	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	12:11:00
14-281--1-MF6-281025	1	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	11:50:00
14-281--1-MF6-281025	3	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	11:54:00
14-281--1-MF6-281025	2	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	11:53:00
14-281--1-MF6-281026	30	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	12:45:00
14-281--1-MF6-281026	27	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	12:40:00
14-281--1-MF6-281026	29	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	12:41:00
14-281--1-MF6-281027	1	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	12:20:00
14-281--1-MF6-281027	3	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	12:24:00
14-281--1-MF6-281027	2	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	12:23:00
14-281--1-MF6-281028	30	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	13:15:00
14-281--1-MF6-281028	27	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	13:10:00
14-281--1-MF6-281028	29	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	13:11:00
14-281--1-MF6-281029	1	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	12:50:00
14-281--1-MF6-281029	3	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	12:54:00
14-281--1-MF6-281029	2	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	12:53:00
